pin,r,g,b,total
8866,255,45,0,300
8867,239,0,0,239
8868,255,19,0,274
8869,255,48,0,303
8870,255,26,0,281
8871,255,11,0,266
8872,254,0,0,254
8873,255,11,0,266
8874,255,26,0,281
8875,255,73,0,328
8876,255,33,0,288
8877,255,82,0,337
8878,255,40,0,295
8879,255,35,0,290
8880,255,44,0,299
8881,255,48,0,303
8882,255,10,0,265
8883,255,21,0,276
8884,255,70,0,325
8885,255,22,0,277
8886,255,20,0,275
8887,255,34,0,289
8888,255,255,44,554
8889,255,75,0,330
8890,255,55,0,310
8891,255,46,0,301
8892,255,53,0,308
8893,255,50,0,305
8894,252,0,0,252
8895,255,8,0,263
8896,255,17,0,272
8897,255,37,0,292
8898,255,95,0,350
8899,255,131,0,386
8900,255,62,0,317
8901,255,62,0,317
8902,255,28,0,283
8903,206,0,0,206
8904,243,0,0,243
8905,234,0,0,234
8906,237,0,0,237
8907,255,29,0,284
8908,255,26,0,281
8909,249,0,0,249
8910,255,65,0,320
8911,255,32,0,287
8912,255,69,0,324
8913,255,5,0,260
8914,255,3,0,258
8915,252,0,0,252
8916,255,6,0,261
8917,245,0,0,245
8918,254,0,0,254
8919,255,70,0,325
8920,255,48,0,303
8921,255,18,0,273
8922,255,35,0,290
8923,255,30,0,285
8924,248,0,0,248
8925,255,58,0,313
8926,204,0,0,204
8927,227,0,0,227
8928,255,22,0,277
8929,251,0,0,251
8930,255,1,0,256
8931,255,3,0,258
8932,234,0,0,234
8933,255,6,0,261
8934,255,3,0,258
8935,221,0,0,221
8936,185,0,0,185
8937,255,19,0,274
8938,253,0,0,253
8939,185,0,0,185
8940,226,0,0,226
8941,215,0,0,215
8942,239,0,0,239
8943,239,0,0,239
8944,255,20,0,275
8945,251,0,0,251
8946,255,37,0,292
8947,193,0,0,193
8948,177,0,0,177
8949,255,26,0,281
8950,255,14,0,269
8951,255,85,0,340
8952,206,0,0,206
8953,220,0,0,220
8954,234,0,0,234
8955,239,0,0,239
8956,255,20,0,275
8957,144,0,0,144
8958,255,33,0,288
8959,243,0,0,243
8960,212,0,0,212
8961,204,0,0,204
8962,223,0,0,223
8963,255,38,0,293
8964,253,0,0,253
8965,255,2,0,257
8966,255,0,0,255
8967,255,46,0,301
8968,255,26,0,281
8969,255,38,0,293
8970,255,14,0,269
8971,255,7,0,262
8972,255,56,0,311
8973,183,0,0,183
8974,255,37,0,292
8975,237,0,0,237
8976,255,30,0,285
8977,255,56,0,311
8978,255,2,0,257
8979,255,7,0,262
8980,255,6,0,261
8981,255,26,0,281
8982,226,0,0,226
8983,215,0,0,215
8984,242,0,0,242
8985,255,19,0,274
8986,255,19,0,274
8987,255,25,0,280
8988,255,66,0,321
8989,255,173,0,428
8990,255,32,0,287
8991,255,54,0,309
8992,255,6,0,261
8993,255,34,0,289
8994,255,5,0,260
8995,218,0,0,218
8996,253,0,0,253
8997,255,23,0,278
8998,255,78,0,333
8999,255,19,0,274
9000,255,139,0,394
9001,255,80,0,335
9002,255,45,0,300
9003,255,14,0,269
9004,255,29,0,284
9005,246,0,0,246
9006,255,64,0,319
9007,255,41,0,296
9008,255,52,0,307
9009,255,95,0,350
9010,255,57,0,312
9011,255,52,0,307
9012,255,81,0,336
9013,255,14,0,269
9014,255,74,0,329
9015,255,48,0,303
9016,236,0,0,236
9017,255,32,0,287
9018,250,0,0,250
9019,255,5,0,260
9020,255,34,0,289
9021,255,38,0,293
9022,255,84,0,339
9023,255,65,0,320
9024,255,13,0,268
9025,255,15,0,270
9026,252,0,0,252
9027,255,0,0,255
9028,243,0,0,243
9029,255,8,0,263
9030,255,24,0,279
9031,255,5,0,260
9032,215,0,0,215
9033,218,0,0,218
9034,215,0,0,215
9035,220,0,0,220
9036,208,0,0,208
9037,200,0,0,200
9038,193,0,0,193
9039,236,0,0,236
9040,255,14,0,269
9041,255,7,0,262
9042,235,0,0,235
9043,221,0,0,221
9044,252,0,0,252
9045,249,0,0,249
9046,217,0,0,217
9047,162,0,0,162
9048,204,0,0,204
9049,210,0,0,210
9050,255,15,0,270
9051,195,0,0,195
9052,255,45,0,300
9053,245,0,0,245
9054,230,0,0,230
9055,246,0,0,246
9056,251,0,0,251
9057,251,0,0,251
9058,230,0,0,230
9059,238,0,0,238
9060,250,0,0,250
9061,237,0,0,237
9062,255,22,0,277
9063,208,0,0,208
9064,191,0,0,191
9065,224,0,0,224
9066,204,0,0,204
9067,255,27,0,282
9068,195,0,0,195
9069,255,38,0,293
9070,255,2,0,257
9071,173,0,0,173
9072,244,0,0,244
9073,195,0,0,195
9074,255,45,0,300
9075,246,0,0,246
9076,173,0,0,173
9077,255,6,0,261
9078,247,0,0,247
9079,254,0,0,254
9080,255,69,0,324
9081,232,0,0,232
9082,255,18,0,273
9083,255,4,0,259
9084,227,0,0,227
9085,208,0,0,208
9086,238,0,0,238
9087,255,87,0,342
9088,255,18,0,273
9089,249,0,0,249
9090,255,198,0,453
9091,255,57,0,312
9092,255,4,0,259
9093,255,8,0,263
9094,237,0,0,237
9095,253,0,0,253
9096,252,0,0,252
9097,232,0,0,232
9098,255,39,0,294
9099,255,44,0,299
9100,255,58,0,313
9101,255,12,0,267
9102,255,19,0,274
9103,247,0,0,247
9104,248,0,0,248
9105,250,0,0,250
9106,255,34,0,289
9107,206,0,0,206
9108,215,0,0,215
9109,242,0,0,242
9110,255,96,0,351
9111,255,189,0,444
9112,255,86,0,341
9113,255,13,0,268
9114,255,24,0,279
9115,255,114,0,369
9116,255,39,0,294
9117,255,62,0,317
9118,255,26,0,281
9119,255,111,0,366
9120,255,9,0,264
9121,255,18,0,273
9122,255,12,0,267
9123,255,63,0,318
9124,248,0,0,248
9125,255,59,0,314
9126,231,0,0,231
9127,242,0,0,242
9128,255,27,0,282
9129,224,0,0,224
9130,212,0,0,212
9131,231,0,0,231
9132,252,0,0,252
9133,255,2,0,257
9134,251,0,0,251
9135,255,2,0,257
9136,226,0,0,226
9137,255,22,0,277
9138,177,0,0,177
9139,208,0,0,208
9140,255,45,0,300
9141,208,0,0,208
9142,246,0,0,246
9143,223,0,0,223
9144,255,0,0,255
9145,255,25,0,280
9146,254,0,0,254
9147,255,5,0,260
9148,173,0,0,173
9149,202,0,0,202
9150,255,2,0,257
9151,230,0,0,230
9152,240,0,0,240
9153,255,6,0,261
9154,255,2,0,257
9155,255,14,0,269
9156,238,0,0,238
9157,239,0,0,239
9158,255,8,0,263
9159,173,0,0,173
9160,236,0,0,236
9161,240,0,0,240
9162,248,0,0,248
9163,255,23,0,278
9164,236,0,0,236
9165,255,19,0,274
9166,255,27,0,282
9167,224,0,0,224
9168,255,1,0,256
9169,247,0,0,247
9170,255,30,0,285
9171,238,0,0,238
9172,238,0,0,238
9173,255,49,0,304
9174,204,0,0,204
9175,255,2,0,257
9176,248,0,0,248
9177,255,8,0,263
9178,193,0,0,193
9179,250,0,0,250
9180,255,12,0,267
9181,255,8,0,263
9182,255,42,0,297
9183,213,0,0,213
9184,255,28,0,283
9185,195,0,0,195
9186,223,0,0,223
9187,255,7,0,262
9188,255,32,0,287
9189,235,0,0,235
9190,255,36,0,291
9191,255,118,0,373
9192,255,28,0,283
9193,255,24,0,279
9194,255,22,0,277
9195,243,0,0,243
9196,255,4,0,259
9197,230,0,0,230
9198,255,40,0,295
9199,255,5,0,260
9200,255,65,0,320
9201,255,58,0,313
9202,255,7,0,262
9203,255,14,0,269
9204,255,12,0,267
9205,202,0,0,202
9206,215,0,0,215
9207,204,0,0,204
9208,202,0,0,202
9209,204,0,0,204
9210,255,22,0,277
9211,255,36,0,291
9212,230,0,0,230
9213,255,14,0,269
9214,243,0,0,243
9215,255,10,0,265
9216,255,18,0,273
9217,226,0,0,226
9218,255,21,0,276
9219,255,9,0,264
9220,238,0,0,238
9221,255,6,0,261
9222,255,19,0,274
9223,247,0,0,247
9224,239,0,0,239
9225,255,74,0,329
9226,255,5,0,260
9227,255,15,0,270
9228,204,0,0,204
9229,255,25,0,280
9230,252,0,0,252
9231,255,1,0,256
9232,255,2,0,257
9233,250,0,0,250
9234,252,0,0,252
9235,236,0,0,236
9236,220,0,0,220
9237,238,0,0,238
9238,255,5,0,260
9239,255,35,0,290
9240,226,0,0,226
9241,213,0,0,213
9242,246,0,0,246
9243,235,0,0,235
9244,228,0,0,228
9245,218,0,0,218
9246,213,0,0,213
9247,255,21,0,276
9248,248,0,0,248
9249,210,0,0,210
9250,255,3,0,258
9251,254,0,0,254
9252,255,22,0,277
9253,228,0,0,228
9254,255,12,0,267
9255,255,3,0,258
9256,255,10,0,265
9257,213,0,0,213
9258,236,0,0,236
9259,235,0,0,235
9260,236,0,0,236
9261,228,0,0,228
9262,253,0,0,253
9263,255,38,0,293
9264,255,24,0,279
9265,185,0,0,185
9266,234,0,0,234
9267,249,0,0,249
9268,227,0,0,227
9269,208,0,0,208
9270,237,0,0,237
9271,235,0,0,235
9272,244,0,0,244
9273,232,0,0,232
9274,236,0,0,236
9275,234,0,0,234
9276,228,0,0,228
9277,246,0,0,246
9278,239,0,0,239
9279,255,21,0,276
9280,242,0,0,242
9281,255,15,0,270
9282,226,0,0,226
9283,238,0,0,238
9284,245,0,0,245
9285,239,0,0,239
9286,255,3,0,258
9287,210,0,0,210
9288,255,28,0,283
9289,217,0,0,217
9290,255,40,0,295
9291,240,0,0,240
9292,255,126,0,381
9293,255,30,0,285
9294,255,9,0,264
9295,255,28,0,283
9296,255,28,0,283
9297,228,0,0,228
9298,255,27,0,282
9299,255,10,0,265
9300,255,43,0,298
9301,255,0,0,255
9302,202,0,0,202
9303,255,3,0,258
9304,228,0,0,228
9305,198,0,0,198
9306,255,44,0,299
9307,223,0,0,223
9308,231,0,0,231
9309,250,0,0,250
9310,232,0,0,232
9311,255,47,0,302
9312,255,78,0,333
9313,215,0,0,215
9314,244,0,0,244
9315,255,1,0,256
9316,235,0,0,235
9317,255,18,0,273
9318,246,0,0,246
9319,246,0,0,246
9320,226,0,0,226
9321,255,21,0,276
9322,245,0,0,245
9323,255,0,0,255
9324,255,21,0,276
9325,235,0,0,235
9326,227,0,0,227
9327,255,29,0,284
9328,242,0,0,242
9329,227,0,0,227
9330,230,0,0,230
9331,255,2,0,257
9332,238,0,0,238
9333,255,52,0,307
9334,221,0,0,221
9335,255,0,0,255
9336,250,0,0,250
9337,228,0,0,228
9338,245,0,0,245
9339,255,65,0,320
9340,183,0,0,183
9341,239,0,0,239
9342,232,0,0,232
9343,185,0,0,185
9344,224,0,0,224
9345,255,34,0,289
9346,255,22,0,277
9347,185,0,0,185
9348,255,21,0,276
9349,255,12,0,267
9350,227,0,0,227
9351,206,0,0,206
9352,215,0,0,215
9353,215,0,0,215
9354,255,4,0,259
9355,255,34,0,289
9356,236,0,0,236
9357,255,16,0,271
9358,215,0,0,215
9359,191,0,0,191
9360,220,0,0,220
9361,200,0,0,200
9362,224,0,0,224
9363,255,30,0,285
9364,198,0,0,198
9365,255,10,0,265
9366,255,21,0,276
9367,191,0,0,191
9368,255,19,0,274
9369,244,0,0,244
9370,195,0,0,195
9371,255,21,0,276
9372,235,0,0,235
9373,183,0,0,183
9374,221,0,0,221
9375,220,0,0,220
9376,230,0,0,230
9377,255,9,0,264
9378,228,0,0,228
9379,223,0,0,223
9380,217,0,0,217
9381,193,0,0,193
9382,221,0,0,221
9383,250,0,0,250
9384,212,0,0,212
9385,215,0,0,215
9386,215,0,0,215
9387,244,0,0,244
9388,242,0,0,242
9389,255,9,0,264
9390,232,0,0,232
9391,193,0,0,193
9392,255,44,0,299
9393,255,70,0,325
9394,255,75,0,330
9395,255,14,0,269
9396,249,0,0,249
9397,235,0,0,235
9398,252,0,0,252
9399,255,37,0,292
9400,255,4,0,259
9401,255,13,0,268
9402,221,0,0,221
9403,248,0,0,248
9404,243,0,0,243
9405,253,0,0,253
9406,223,0,0,223
9407,210,0,0,210
9408,249,0,0,249
9409,198,0,0,198
9410,255,15,0,270
9411,255,35,0,290
9412,255,9,0,264
9413,255,99,0,354
9414,255,34,0,289
9415,220,0,0,220
9416,231,0,0,231
9417,255,0,0,255
9418,227,0,0,227
9419,204,0,0,204
9420,254,0,0,254
9421,255,9,0,264
9422,255,7,0,262
9423,255,38,0,293
9424,255,11,0,266
9425,244,0,0,244
9426,250,0,0,250
9427,255,4,0,259
9428,251,0,0,251
9429,224,0,0,224
9430,180,0,0,180
9431,247,0,0,247
9432,232,0,0,232
9433,208,0,0,208
9434,220,0,0,220
9435,218,0,0,218
9436,218,0,0,218
9437,249,0,0,249
9438,236,0,0,236
9439,255,7,0,262
9440,248,0,0,248
9441,240,0,0,240
9442,255,24,0,279
9443,245,0,0,245
9444,253,0,0,253
9445,215,0,0,215
9446,210,0,0,210
9447,191,0,0,191
9448,255,23,0,278
9449,255,32,0,287
9450,237,0,0,237
9451,248,0,0,248
9452,255,12,0,267
9453,254,0,0,254
9454,232,0,0,232
9455,255,5,0,260
9456,255,28,0,283
9457,227,0,0,227
9458,255,11,0,266
9459,227,0,0,227
9460,193,0,0,193
9461,242,0,0,242
9462,255,9,0,264
9463,255,2,0,257
9464,255,8,0,263
9465,255,8,0,263
9466,246,0,0,246
9467,224,0,0,224
9468,217,0,0,217
9469,188,0,0,188
9470,244,0,0,244
9471,235,0,0,235
9472,227,0,0,227
9473,227,0,0,227
9474,255,2,0,257
9475,232,0,0,232
9476,253,0,0,253
9477,220,0,0,220
9478,255,2,0,257
9479,255,2,0,257
9480,144,0,0,144
9481,255,12,0,267
9482,195,0,0,195
9483,228,0,0,228
9484,255,0,0,255
9485,255,65,0,320
9486,255,16,0,271
9487,248,0,0,248
9488,228,0,0,228
9489,223,0,0,223
9490,255,7,0,262
9491,255,9,0,264
9492,226,0,0,226
9493,242,0,0,242
9494,255,83,0,338
9495,248,0,0,248
9496,255,8,0,263
9497,255,42,0,297
9498,255,49,0,304
9499,252,0,0,252
9500,255,47,0,302
9501,255,24,0,279
9502,255,11,0,266
9503,245,0,0,245
9504,250,0,0,250
9505,255,31,0,286
9506,255,14,0,269
9507,255,42,0,297
9508,240,0,0,240
9509,224,0,0,224
9510,255,118,0,373
9511,255,45,0,300
9512,255,77,0,332
9513,255,72,0,327
9514,255,21,0,276
9515,255,50,0,305
9516,255,1,0,256
9517,255,0,0,255
9518,255,31,0,286
9519,255,49,0,304
9520,240,0,0,240
9521,247,0,0,247
9522,254,0,0,254
9523,255,16,0,271
9524,255,25,0,280
9525,242,0,0,242
9526,173,0,0,173
9527,255,40,0,295
9528,198,0,0,198
9529,188,0,0,188
9530,243,0,0,243
9531,255,2,0,257
9532,236,0,0,236
9533,255,33,0,288
9534,221,0,0,221
9535,230,0,0,230
9536,255,24,0,279
9537,242,0,0,242
9538,202,0,0,202
9539,162,0,0,162
9540,234,0,0,234
9541,255,38,0,293
9542,255,5,0,260
9543,226,0,0,226
9544,255,33,0,288
9545,255,46,0,301
9546,255,18,0,273
9547,255,11,0,266
9548,231,0,0,231
9549,213,0,0,213
9550,183,0,0,183
9551,255,49,0,304
9552,249,0,0,249
9553,247,0,0,247
9554,240,0,0,240
9555,255,49,0,304
9556,239,0,0,239
9557,255,14,0,269
9558,251,0,0,251
9559,255,5,0,260
9560,255,8,0,263
9561,255,33,0,288
9562,250,0,0,250
9563,255,2,0,257
9564,215,0,0,215
9565,255,31,0,286
9566,255,43,0,298
9567,255,14,0,269
9568,255,3,0,258
9569,255,26,0,281
9570,232,0,0,232
9571,234,0,0,234
9572,212,0,0,212
9573,232,0,0,232
9574,204,0,0,204
9575,255,33,0,288
9576,232,0,0,232
9577,255,15,0,270
9578,231,0,0,231
9579,255,18,0,273
9580,255,25,0,280
9581,228,0,0,228
9582,255,31,0,286
9583,255,98,0,353
9584,255,11,0,266
9585,255,6,0,261
9586,255,21,0,276
9587,231,0,0,231
9588,255,18,0,273
9589,226,0,0,226
9590,239,0,0,239
9591,255,2,0,257
9592,226,0,0,226
9593,226,0,0,226
9594,255,41,0,296
9595,255,109,0,364
9596,228,0,0,228
9597,255,5,0,260
9598,255,24,0,279
9599,255,8,0,263
9600,255,30,0,285
9601,251,0,0,251
9602,247,0,0,247
9603,249,0,0,249
9604,255,9,0,264
9605,255,28,0,283
9606,255,52,0,307
9607,215,0,0,215
9608,188,0,0,188
9609,231,0,0,231
9610,255,41,0,296
9611,255,17,0,272
9612,250,0,0,250
9613,255,20,0,275
9614,255,5,0,260
9615,200,0,0,200
9616,221,0,0,221
9617,217,0,0,217
9618,255,4,0,259
9619,255,36,0,291
9620,231,0,0,231
9621,231,0,0,231
9622,255,9,0,264
9623,255,29,0,284
9624,210,0,0,210
9625,238,0,0,238
9626,220,0,0,220
9627,239,0,0,239
9628,191,0,0,191
9629,125,0,0,125
9630,255,100,0,355
9631,255,33,0,288
9632,255,108,0,363
9633,255,47,0,302
9634,255,11,0,266
9635,255,7,0,262
9636,255,36,0,291
9637,231,0,0,231
9638,251,0,0,251
9639,255,25,0,280
9640,206,0,0,206
9641,240,0,0,240
9642,240,0,0,240
9643,218,0,0,218
9644,247,0,0,247
9645,202,0,0,202
9646,243,0,0,243
9647,195,0,0,195
9648,243,0,0,243
9649,251,0,0,251
9650,223,0,0,223
9651,250,0,0,250
9652,255,6,0,261
9653,255,40,0,295
9654,252,0,0,252
9655,231,0,0,231
9656,231,0,0,231
9657,254,0,0,254
9658,255,9,0,264
9659,255,39,0,294
9660,191,0,0,191
9661,235,0,0,235
9662,255,2,0,257
9663,255,37,0,292
9664,232,0,0,232
9665,255,41,0,296
9666,255,19,0,274
9667,250,0,0,250
9668,224,0,0,224
9669,255,77,0,332
9670,204,0,0,204
9671,239,0,0,239
9672,255,6,0,261
9673,220,0,0,220
9674,238,0,0,238
9675,239,0,0,239
9676,245,0,0,245
9677,255,62,0,317
9678,255,3,0,258
9679,208,0,0,208
9680,232,0,0,232
9681,195,0,0,195
9682,202,0,0,202
9683,195,0,0,195
9684,246,0,0,246
9685,255,17,0,272
9686,240,0,0,240
9687,255,18,0,273
9688,235,0,0,235
9689,255,2,0,257
9690,232,0,0,232
9691,255,7,0,262
9692,237,0,0,237
9693,255,16,0,271
9694,228,0,0,228
9695,170,0,0,170
9696,255,128,0,383
9697,255,14,0,269
9698,255,40,0,295
9699,255,15,0,270
9700,255,4,0,259
9701,255,21,0,276
9702,215,0,0,215
9703,198,0,0,198
9704,251,0,0,251
9705,255,5,0,260
9706,249,0,0,249
9707,253,0,0,253
9708,235,0,0,235
9709,255,32,0,287
9710,255,14,0,269
9711,255,81,0,336
9712,255,14,0,269
9713,255,76,0,331
9714,254,0,0,254
9715,232,0,0,232
9716,235,0,0,235
9717,242,0,0,242
9718,255,35,0,290
9719,245,0,0,245
9720,245,0,0,245
9721,255,28,0,283
9722,255,15,0,270
9723,250,0,0,250
9724,244,0,0,244
9725,255,47,0,302
9726,191,0,0,191
9727,253,0,0,253
9728,213,0,0,213
9729,193,0,0,193
9730,218,0,0,218
9731,255,66,0,321
9732,231,0,0,231
9733,255,21,0,276
9734,232,0,0,232
9735,200,0,0,200
9736,231,0,0,231
9737,185,0,0,185
9738,255,23,0,278
9739,255,21,0,276
9740,223,0,0,223
9741,242,0,0,242
9742,255,12,0,267
9743,217,0,0,217
9744,255,51,0,306
9745,243,0,0,243
9746,243,0,0,243
9747,255,23,0,278
9748,218,0,0,218
9749,239,0,0,239
9750,255,12,0,267
9751,250,0,0,250
9752,242,0,0,242
9753,255,52,0,307
9754,253,0,0,253
9755,227,0,0,227
9756,255,34,0,289
9757,247,0,0,247
9758,255,18,0,273
9759,200,0,0,200
9760,255,13,0,268
9761,255,3,0,258
9762,227,0,0,227
9763,234,0,0,234
9764,255,43,0,298
9765,250,0,0,250
9766,245,0,0,245
9767,252,0,0,252
9768,218,0,0,218
9769,213,0,0,213
9770,234,0,0,234
9771,246,0,0,246
9772,227,0,0,227
9773,255,92,0,347
9774,255,18,0,273
9775,248,0,0,248
9776,251,0,0,251
9777,255,30,0,285
9778,227,0,0,227
9779,255,69,0,324
9780,234,0,0,234
9781,246,0,0,246
9782,251,0,0,251
9783,248,0,0,248
9784,255,16,0,271
9785,252,0,0,252
9786,255,34,0,289
9787,255,39,0,294
9788,255,48,0,303
9789,255,48,0,303
9790,255,17,0,272
9791,255,30,0,285
9792,255,11,0,266
9793,247,0,0,247
9794,236,0,0,236
9795,243,0,0,243
9796,255,9,0,264
9797,255,102,0,357
9798,255,9,0,264
9799,255,63,0,318
9800,255,45,0,300
9801,255,77,0,332
9802,255,14,0,269
9803,255,9,0,264
9804,231,0,0,231
9805,170,0,0,170
9806,239,0,0,239
9807,255,36,0,291
9808,255,44,0,299
9809,255,32,0,287
9810,255,7,0,262
9811,255,37,0,292
9812,255,50,0,305
9813,255,63,0,318
9814,245,0,0,245
9815,255,56,0,311
9816,213,0,0,213
9817,226,0,0,226
9818,255,21,0,276
9819,255,15,0,270
9820,255,34,0,289
9821,255,52,0,307
9822,255,44,0,299
9823,248,0,0,248
9824,255,17,0,272
9825,245,0,0,245
9826,236,0,0,236
9827,227,0,0,227
9828,236,0,0,236
9829,240,0,0,240
9830,255,16,0,271
9831,255,19,0,274
9832,254,0,0,254
9833,217,0,0,217
9834,255,26,0,281
9835,221,0,0,221
9836,255,20,0,275
9837,239,0,0,239
9838,235,0,0,235
9839,198,0,0,198
9840,244,0,0,244
9841,246,0,0,246
9842,255,32,0,287
9843,227,0,0,227
9844,245,0,0,245
9845,255,35,0,290
9846,208,0,0,208
9847,255,26,0,281
9848,255,10,0,265
9849,255,32,0,287
9850,227,0,0,227
9851,255,34,0,289
9852,255,53,0,308
9853,239,0,0,239
9854,255,22,0,277
9855,255,4,0,259
9856,255,64,0,319
9857,220,0,0,220
9858,224,0,0,224
9859,236,0,0,236
9860,249,0,0,249
9861,206,0,0,206
9862,223,0,0,223
9863,228,0,0,228
9864,255,33,0,288
9865,255,66,0,321
9866,236,0,0,236
9867,249,0,0,249
9868,255,42,0,297
9869,246,0,0,246
9870,255,80,0,335
9871,255,63,0,318
9872,255,43,0,298
9873,255,14,0,269
9874,255,133,0,388
9875,255,65,0,320
9876,255,229,0,484
9877,255,91,0,346
9878,255,79,0,334
9879,255,40,0,295
9880,255,26,0,281
9881,246,0,0,246
9882,250,0,0,250
9883,255,23,0,278
9884,246,0,0,246
9885,255,9,0,264
9886,255,12,0,267
9887,255,29,0,284
9888,255,43,0,298
9889,255,70,0,325
9890,255,32,0,287
9891,255,30,0,285
9892,213,0,0,213
9893,210,0,0,210
9894,238,0,0,238
9895,244,0,0,244
9896,255,29,0,284
9897,255,33,0,288
9898,255,151,0,406
9899,255,79,0,334
9900,255,126,0,381
9901,255,40,0,295
9902,255,15,0,270
9903,255,5,0,260
9904,255,6,0,261
9905,248,0,0,248
9906,218,0,0,218
9907,251,0,0,251
9908,255,21,0,276
9909,255,56,0,311
9910,255,38,0,293
9911,255,115,0,370
9912,255,48,0,303
9913,252,0,0,252
9914,255,29,0,284
9915,255,19,0,274
9916,255,63,0,318
9917,255,14,0,269
9918,255,14,0,269
9919,255,53,0,308
9920,255,19,0,274
9921,255,18,0,273
9922,255,28,0,283
9923,255,38,0,293
9924,255,16,0,271
9925,255,33,0,288
9926,210,0,0,210
9927,255,35,0,290
9928,212,0,0,212
9929,255,2,0,257
9930,236,0,0,236
9931,255,12,0,267
9932,232,0,0,232
9933,255,85,0,340
9934,255,25,0,280
9935,252,0,0,252
9936,240,0,0,240
9937,255,35,0,290
9938,177,0,0,177
9939,255,52,0,307
9940,188,0,0,188
9941,249,0,0,249
9942,255,85,0,340
9943,236,0,0,236
9944,255,37,0,292
9945,240,0,0,240
9946,228,0,0,228
9947,255,86,0,341
9948,220,0,0,220
9949,236,0,0,236
9950,255,21,0,276
9951,255,47,0,302
9952,250,0,0,250
9953,252,0,0,252
9954,240,0,0,240
9955,255,77,0,332
9956,255,5,0,260
9957,255,31,0,286
9958,236,0,0,236
9959,239,0,0,239
9960,253,0,0,253
9961,255,6,0,261
9962,236,0,0,236
9963,255,7,0,262
9964,255,31,0,286
9965,255,14,0,269
9966,255,85,0,340
9967,238,0,0,238
9968,255,22,0,277
9969,255,61,0,316
9970,246,0,0,246
9971,255,6,0,261
9972,255,9,0,264
9973,255,19,0,274
9974,227,0,0,227
9975,255,39,0,294
9976,255,30,0,285
9977,255,62,0,317
9978,255,28,0,283
9979,255,68,0,323
9980,255,32,0,287
9981,255,160,0,415
9982,255,37,0,292
9983,255,10,0,265
9984,255,37,0,292
9985,255,2,0,257
9986,255,28,0,283
9987,255,66,0,321
9988,255,150,0,405
9989,255,93,0,348
9990,255,85,0,340
9991,255,97,0,352
9992,255,33,0,288
9993,255,32,0,287
9994,255,12,0,267
9995,255,69,0,324
9996,255,64,0,319
9997,255,14,0,269
9998,255,71,0,326
9999,255,255,67,577
